Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,55.6916,56.2233,55.5949,55.7882,42.1908,912890
2010-01-05,55.7882,56.0783,55.4498,55.7399,42.1543,1744763
2010-01-06,56.1267,56.1267,54.3863,54.9181,41.5328,2661297
2010-01-07,54.6763,54.8214,53.3227,53.5161,40.4725,2275476
2010-01-08,53.1777,53.1777,51.8724,52.2108,39.4853,3284778
2010-01-11,52.5976,53.4678,51.7274,51.8724,39.2294,2176914
2010-01-12,52.2108,53.6611,52.1625,53.4678,40.436,2324088
2010-01-13,53.4678,53.4678,52.3075,53.2744,40.2897,1490924
2010-01-14,52.5009,53.4194,52.0175,52.3559,39.5951,2146086
2010-01-15,52.2108,52.6943,51.7274,52.5009,39.7047,2933265
2010-01-18,52.5009,52.5009,50.9056,51.0023,38.5714,1814944
2010-01-19,51.244,49.3586,50.8089,51.389,38.8638,3601838
2010-01-20,50.7605,52.2108,49.7937,51.0506,38.6079,3712143
2010-01-21,51.534,51.534,50.0354,50.4221,38.1326,3832498
2010-01-22,50.2288,50.2771,48.3917,50.0354,37.8402,5267858
2010-01-25,49.1652,50.3255,49.1169,50.0354,37.8402,2127844
2010-01-26,50.0354,50.7122,48.7301,49.5036,37.438,5230970
2010-01-27,51.0023,51.0023,49.3586,49.842,37.6939,2478073
2010-01-28,50.2771,51.8241,49.987,51.1956,38.7176,2561416
2010-01-29,51.244,51.4374,49.7937,50.2771,38.0229,2522215
2010-02-01,50.7122,52.5976,50.5188,51.1956,38.7176,2912789
2010-02-02,52.0175,52.6459,50.4705,51.0506,38.6079,2627321
2010-02-03,51.9208,52.2592,51.4857,51.6791,39.0832,1944527
2010-02-04,51.4857,51.6791,50.3738,50.4221,38.1326,1058382
2010-02-05,49.3102,49.6486,48.15,48.6818,36.8165,3600641
2010-02-08,48.3434,50.1804,48.3434,49.7937,37.6574,2457089
2010-02-09,49.987,50.3255,49.1169,50.2771,38.0229,1953836
2010-02-10,51.389,51.4374,49.6003,49.7453,37.6208,1752686
2010-02-11,49.7937,50.0837,48.8268,49.6003,37.5111,1141110
2010-02-12,49.7453,49.7453,49.1169,49.3586,37.3283,1215347
2010-02-17,50.2771,50.4705,49.1652,49.5036,37.438,2553916
2010-02-18,49.5036,49.987,49.0685,49.3102,37.2917,1483769
2010-02-19,50.0354,50.0354,49.2619,49.9387,37.767,1006386
2010-02-22,50.5672,51.4374,49.987,50.5672,38.2423,1612833
2010-02-23,49.987,51.1473,49.7937,50.7122,38.352,1525416
2010-02-24,50.2771,51.1473,50.0837,50.3738,38.0961,1042173
2010-02-25,50.4705,50.6155,49.3102,49.697,37.5842,2101369
2010-02-26,50.2288,52.1625,49.987,51.5824,39.0101,1837367
2010-03-01,52.5492,52.5492,51.0989,51.6307,39.0466,910012
2010-03-02,51.534,52.1142,50.8089,51.2923,38.7907,1600446
2010-03-03,51.7274,51.7274,50.7605,51.2923,38.7907,1508410
2010-03-04,52.1142,53.1777,51.2923,52.6459,39.8144,2879272
2010-03-05,53.1777,53.1777,52.3559,53.081,40.1434,3509638
2010-03-08,53.3227,55.8849,53.081,55.8366,42.2274,4449053
2010-03-09,56.0783,56.8035,55.4982,56.5134,42.7393,3322710
2010-03-10,56.3684,56.5134,55.2565,55.5949,42.0446,1457589
2010-03-11,56.0783,57.0452,55.6916,56.4651,42.7027,2135385
2010-03-12,57.3836,57.3836,55.5949,55.8366,42.2274,2039629
2010-03-15,55.4982,55.7882,53.2261,53.3711,40.3628,5017434
2010-03-16,53.2744,54.4346,53.2744,53.7578,40.6553,4146488
2010-03-17,53.8062,56.0783,53.8062,55.7399,42.1543,3278142
2010-03-18,55.5465,56.5134,54.6763,55.2081,41.7521,1782457
2010-03-19,54.1446,55.0631,53.8062,55.0148,41.6059,3244976
2010-03-22,54.1929,54.628,53.8545,54.2896,41.0575,1527759
2010-03-23,54.8214,54.8214,52.2108,52.4526,39.6682,4339037
2010-03-24,52.5492,53.5644,52.5492,53.3227,40.3262,1258339
2010-03-25,54.1446,56.6584,53.6611,56.0783,42.4102,3427437
2010-03-26,56.2717,56.2717,54.5313,55.3048,41.8252,2190148
2010-03-29,55.4498,56.8518,55.4015,56.2717,42.5565,1138523
2010-03-30,56.2717,56.2717,54.483,55.6432,42.0812,1720650
2010-03-31,57.2869,57.2869,55.8366,55.9816,42.3371,2168611
2010-04-01,56.2717,56.9002,56.0783,56.32,42.593,1242577
2010-04-07,57.4803,58.012,56.5617,57.7703,43.6898,3644346
2010-04-08,57.5286,58.6889,55.6916,56.0783,42.4102,2721309
2010-04-09,56.2717,57.0452,55.9816,56.9485,43.0683,926914
2010-04-12,56.9485,56.9485,54.9181,55.2081,41.7521,2550957
2010-04-13,55.4498,55.5949,54.2413,54.6763,41.3499,2280509
2010-04-14,55.1114,55.2081,54.1446,54.9181,41.5328,1581703
2010-04-15,54.9181,55.7882,54.628,55.6432,42.0812,1010521
2010-04-16,55.5949,55.5949,54.1929,54.4346,41.1671,2169012
2010-04-19,54.4346,55.4015,53.6611,54.4346,41.1671,2353510
2010-04-20,53.6611,55.0148,53.6611,54.5797,41.2769,1326640
2010-04-21,54.8697,55.0148,54.2413,54.4346,41.1671,1182773
2010-04-22,54.8697,54.8697,53.9029,53.9512,40.8015,2302281
2010-04-23,54.2413,55.4015,54.2413,55.3048,41.8252,1952181
2010-04-26,56.2233,56.5617,55.4982,56.4167,42.6661,3233436
2010-04-27,57.2385,57.867,56.6584,57.1419,43.2146,4427907
2010-04-28,56.0783,56.9485,55.9816,56.5617,42.7758,2196255
2010-04-29,57.5286,57.5286,56.8518,57.3352,43.3608,1344052
2010-04-30,57.8187,58.3021,57.4803,58.2054,44.0189,3836496
2010-05-03,57.8187,58.8339,57.2385,57.7703,43.6898,1413455
2010-05-04,58.9306,58.9306,57.7703,57.9637,43.8361,1094340
2010-05-05,56.8518,57.4319,55.8849,55.9816,42.3371,1839396
2010-05-06,55.3532,57.0452,53.0327,53.4678,40.436,3948456
2010-05-07,51.9691,54.4346,51.9691,53.4678,40.436,2403530
2010-05-10,53.5644,54.8214,53.1777,53.6611,40.5821,1406131
2010-05-11,53.8062,55.3532,53.6611,54.5313,41.2402,2359857
2010-05-12,54.0962,55.1114,53.5644,54.0479,40.8747,2624745
2010-05-13,54.0663,55.2081,53.9512,54.6763,41.8141,2232027
2010-05-14,54.8214,54.8214,53.9512,53.9995,41.2965,566181
2010-05-17,53.3711,53.6611,52.2592,52.8393,40.4092,1594873
2010-05-18,52.5009,52.8876,51.4374,52.3075,40.0025,3401364
2010-05-19,52.3075,53.9512,52.0658,52.5976,40.2244,1647702
2010-05-20,52.2592,52.8393,50.1804,51.534,39.411,3693684
2010-05-24,49.6486,51.1956,49.6486,50.5672,38.6716,3452416
2010-05-25,49.697,50.9056,48.4401,48.8751,37.3776,2548643
2010-05-26,50.9056,55.8849,49.1652,53.9512,41.2596,6470635
2010-05-27,52.3075,53.4678,51.6791,52.3075,40.0025,5185339
2010-05-28,53.6611,54.9181,52.8393,54.7247,41.8511,3574294
2010-05-31,54.7247,55.0148,53.7095,54.8214,41.9251,1635719
2010-06-01,53.8545,55.4982,53.8545,53.9029,41.2226,1275252
2010-06-02,54.8697,54.8697,53.2261,53.2261,40.7051,2848297
2010-06-03,53.5644,54.7247,53.5161,54.0962,41.3705,1573146
2010-06-04,53.6611,55.2565,52.791,54.628,41.7772,2037349
2010-06-07,54.1446,54.7247,52.9843,54.0479,41.3335,1019271
2010-06-08,55.7882,56.0783,55.1114,55.4015,42.3687,3087290
2010-06-09,55.4982,55.8849,55.4982,55.8366,42.7015,2791242
2010-06-10,56.5617,57.4803,55.8849,56.5134,43.219,4149564
2010-06-11,57.0452,57.3836,56.5134,56.7551,43.4039,1906193
2010-06-14,56.7068,57.2385,56.4167,57.2385,43.7736,1666800
2010-06-15,57.2385,58.7855,57.1419,58.3021,44.587,3133279
2010-06-17,58.9789,60.3809,58.3021,60.2358,46.0658,4495842
2010-06-18,59.9458,59.9458,58.5922,59.4623,45.4742,2140062
2010-06-21,59.9458,61.7828,59.0272,61.7345,47.2119,3825699
2010-06-22,61.8795,62.6047,60.9127,61.106,46.7313,2712102
2010-06-23,59.3657,62.9914,59.3657,62.9431,48.1362,2790023
2010-06-24,62.653,62.653,60.961,61.4928,47.0271,1924773
2010-06-25,61.4928,62.0245,61.3961,61.5895,47.101,1718953
2010-06-28,60.9127,61.251,60.2358,60.9127,46.5834,2010357
2010-06-29,60.9127,60.9127,58.9789,59.7524,45.6961,3121070
2010-06-30,60.1391,61.6378,59.8974,61.4444,46.9901,2460469
2010-07-02,62.8464,62.8464,58.8822,59.1239,45.2154,2181331
2010-07-05,58.7855,61.2994,58.2054,60.7193,46.4355,2158206
2010-07-06,60.7193,60.816,59.8491,60.5742,46.3246,950512
2010-07-07,59.7524,61.8312,59.7524,61.106,46.7313,728467
2010-07-08,61.3961,62.7497,61.0093,62.508,47.8035,1394689
2010-07-09,62.8464,62.8464,61.3477,61.6861,47.1749,1779741
2010-07-12,61.8795,63.6199,61.8795,63.2331,48.358,2034971
2010-07-13,63.6199,64.2483,63.2331,63.9583,48.9126,1794489
2010-07-14,64.1516,64.6834,63.8616,64.1516,49.0604,1428684
2010-07-15,64.2967,64.2967,61.6861,62.2663,47.6186,1130700
2010-07-16,61.8795,62.7497,61.5895,62.0245,47.4337,1490392
2010-07-19,61.8312,64.2483,61.8312,63.8616,48.8386,1245879
2010-07-20,62.9431,63.7166,62.0245,62.4596,47.7664,1395059
2010-07-21,62.7497,63.9583,62.4596,63.8616,48.8386,815039
2010-07-22,63.8133,64.345,63.3782,64.345,49.2083,704854
2010-07-23,64.4901,65.602,64.4417,65.1669,49.8369,1875852
2010-07-26,64.2967,64.2967,62.653,63.4265,48.5059,7694437
2010-07-27,63.8133,65.6986,63.2331,65.5536,50.1326,2530440
2010-07-28,65.747,65.747,63.6682,63.8133,48.8017,1725573
2010-07-29,64.0066,65.1669,63.6199,63.7649,48.7647,651175
2010-07-30,63.3782,64.9735,63.3782,64.7801,49.5411,1730951
2010-08-02,65.747,67.3907,64.9251,66.2788,50.6872,1694545
2010-08-03,66.7139,67.4873,65.4569,65.6503,50.2066,1030751
2010-08-04,65.9887,67.0523,64.7801,65.6503,50.2066,1197062
2010-08-05,66.4238,66.9072,65.8437,66.4238,50.7981,1175446
2010-08-06,67.0039,67.1489,65.7953,66.9556,51.2048,663483
2010-08-09,66.2304,66.7139,65.6986,66.2304,50.6502,885954
2010-08-10,67.1006,68.6476,67.0523,68.4542,52.3509,2393089
2010-08-11,68.0675,68.5992,67.3907,68.1158,52.0921,1215058
2010-08-12,66.5205,68.4542,66.5205,68.3575,52.2769,1146796
2010-08-13,68.6476,68.6476,67.8741,68.0675,52.0551,1018961
2010-08-16,67.6807,68.3092,67.1973,67.6324,51.7224,1522442
2010-08-17,67.6807,68.0675,67.439,67.439,51.5745,875922
2010-08-18,67.1973,67.3907,65.2635,65.3602,49.9847,2910637
2010-08-19,65.5536,65.747,64.3934,65.0218,49.7259,2442424
2010-08-20,65.0218,66.1821,64.9735,65.4086,50.0217,1175342
2010-08-23,65.6986,65.6986,64.4901,64.7801,49.5411,1656690
2010-08-24,66.1821,67.1006,64.6834,64.9735,49.689,2562502
2010-08-25,64.9735,65.6503,64.5384,65.1669,49.8369,881196
2010-08-26,64.7801,66.2304,64.5384,65.747,50.2805,1284117
2010-08-27,65.2635,67.0039,65.2152,66.3271,50.7241,1132911
2010-08-30,66.6172,66.7139,64.6834,66.2788,50.6872,1802205
2010-08-31,66.6172,66.7622,65.0218,66.6655,50.9829,1457904
2010-09-01,67.584,68.1158,66.9556,67.4873,51.6114,2737777
2010-09-02,68.0675,69.131,67.9224,68.2125,52.166,1932448
2010-09-03,68.2125,69.131,67.7291,68.6959,52.5357,2142733
2010-09-06,69.131,70.0979,68.7443,69.4211,53.0903,944946
2010-09-07,68.986,70.5813,68.7443,70.0012,53.5339,606737
2010-09-08,69.0343,69.6144,67.8741,68.1158,52.0921,1906954
2010-09-09,69.4211,70.3396,68.4542,68.7926,52.6097,912042
2010-09-10,69.7595,69.9045,68.6476,68.7443,52.5727,630790
2010-09-13,69.6144,70.0495,68.9376,69.7111,53.3121,921450
2010-09-14,70.0495,70.0495,69.5178,69.9045,53.46,1073053
2010-09-15,70.0495,72.5151,69.9045,71.2581,54.4952,2662083
2010-09-16,70.678,71.0648,70.0495,70.2913,53.7558,1733400
2010-09-17,71.2581,72.4667,70.9681,71.7416,54.8649,1589153
2010-09-20,71.7416,74.4488,71.7416,72.9501,55.7891,970579
2010-09-21,71.7899,73.9654,71.7899,73.5786,56.7364,1245425
2010-09-22,73.4819,74.7389,72.8535,74.6905,57.5938,1920887
2010-09-24,76.1408,76.3825,73.8687,74.7389,57.6311,2954915
2010-09-27,74.7389,75.8991,72.2733,72.5151,55.9164,2394291
2010-09-28,72.1767,73.2886,71.9833,72.5151,55.9164,1709402
2010-09-29,72.5151,73.4336,72.08,73.3369,56.55,2084006
2010-09-30,73.2402,76.3825,71.8382,74.7872,57.6684,2196604
2010-10-04,76.1891,76.1891,75.0772,75.1256,57.9293,2381482
2010-10-05,75.1256,75.1256,72.5151,72.8535,56.1773,2321037
2010-10-06,71.9349,73.772,71.6449,71.8866,55.4317,2826451
2010-10-07,71.3548,71.9833,70.3879,71.4515,55.0962,2217348
2010-10-08,71.4515,71.9833,70.678,71.2581,54.9471,1202946
2010-10-11,71.1131,71.2098,69.131,70.1946,54.127,2714306
2010-10-12,70.1462,71.5482,69.4211,69.7595,53.7915,1612464
2010-10-13,70.7263,70.7263,69.1794,70.533,54.388,2074200
2010-10-14,71.4998,71.4998,70.5813,70.8714,54.6489,1163066
