Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,7.51809,7.58749,7.47954,7.57207,5.53532,7865641
2010-01-05,7.5952,7.60291,7.51038,7.5952,5.55222,17431970
2010-01-06,7.5952,7.61062,7.51809,7.58749,5.54659,12945833
2010-01-07,7.63376,7.63376,7.51809,7.60291,5.55786,13444140
2010-01-08,7.58749,7.64147,7.52581,7.62605,5.57478,14683088
2010-01-11,7.62605,7.6646,7.56436,7.61834,5.56914,9411581
2010-01-12,7.61834,7.61834,7.4487,7.47954,5.46767,16574707
2010-01-13,7.45641,7.45641,7.28677,7.30219,5.33803,17705695
2010-01-14,7.35617,7.35617,7.25592,7.26364,5.30985,9099616
2010-01-15,7.19424,7.30219,7.14026,7.14797,5.22529,21839475
2010-01-18,7.10171,7.21737,7.07086,7.17882,5.24784,9229345
2010-01-19,7.21737,7.21737,7.094,7.12484,5.20838,10056648
2010-01-20,7.094,7.15568,7.01689,7.04773,5.15201,17995834
2010-01-21,7.07857,7.07857,7.00918,7.01689,5.12947,14971203
2010-01-22,6.94749,6.96291,6.75472,6.87038,5.02237,30137153
2010-01-25,6.83183,7.03231,6.83183,7.0246,5.1351,25948985
2010-01-26,6.98604,7.00147,6.80098,6.89351,5.03928,18894091
2010-01-27,6.82412,6.86267,6.67761,6.71616,4.90963,22555296
2010-01-28,6.67761,6.74701,6.63134,6.64677,4.8589,16895872
2010-01-29,6.57737,6.62363,6.50026,6.54653,4.78563,21839701
2010-02-01,6.55424,6.62363,6.42315,6.6005,4.82508,13718146
2010-02-02,6.60821,6.69303,6.56966,6.64677,4.8589,10276794
2010-02-03,6.6005,6.61592,6.55424,6.56966,4.80254,19290960
2010-02-04,6.50026,6.52339,6.41544,6.42315,4.69543,27356046
2010-02-05,6.29207,6.37689,6.25351,6.26122,4.57706,25134187
2010-02-08,6.26122,6.46942,6.2458,6.43857,4.70671,20719302
2010-02-09,6.45399,6.62363,6.45399,6.61592,4.83635,32996902
2010-02-10,6.55424,6.58508,6.42315,6.54653,4.78563,26640311
2010-02-11,6.55424,6.61592,6.54653,6.56195,4.7969,15236548
2010-02-12,6.54653,6.55424,6.50026,6.52339,4.76871,11677809
